Fri Aug  8 08:24:11 2025    morgan/output.prof

         17555703 function calls (16866950 primitive calls) in 41.879 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      346    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/controlflow.py:279(in_loops)
      789    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1898(<listcomp>)
     5957    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:26(astuple)
      541    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/values.py:519(__init__)
       18    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:3280(_convert_element_type_lower)
      440    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/series.py:978(__array__)
      295    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_sparse_array.py:331(<listcomp>)
       38    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:1089(_get_function_type)
     2059    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:44(__init__)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/frame.py:694(__init__)
       44    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/tqdm/std.py:1160(__iter__)
      365    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/pxla.py:3034(reflatten_outputs_for_dispatch)
       12    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/collections/__init__.py:328(namedtuple)
      259    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:911(unflatten_ir_values_like_types)
      476    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/compute_on.py:29(extend_compute_type)
     1741    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1522(__init__)
      475    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1748(__eq__)
  311/241    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/array_analysis.py:420(_get_names)
       86    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cpu_options.py:122(encode)
        3    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/ufunc/array_exprs.py:343(_fix_invalid_lineno_ranges)
       18    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:1194(make_none)
      204    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:391(cached)
     2045    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:232(__init__)
        9    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/ufuncs.py:3115(square)
      425    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/linear_util.py:274(wrap_init)
      913    0.001    0.000    0.001    0.000 {method 'indices' of 'slice' objects}
       18    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:69(_find_definition)
     2255    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/construction.py:755(_maybe_repeat)
    11052    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/ffi.py:353(_dispose)
      443    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jaxlib/mlir/dialects/_ods_common.py:130(<listcomp>)
       47    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:132(load_item)
       26    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/pythonapi.py:1426(c_api_error)
      108    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/instructions.py:602(descr)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:5461(check_sequence_shape)
     3200    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/utils.py:241(__len__)
      987    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:371(replace_var_callback)
       40    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:994(make_data_helper)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:5470(check_seq_size)
       32    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:4906(_squeeze_lower)
     1503    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1871(aval)
       96    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/traceback.py:301(line)
      961    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:552(__eq__)
     2916    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:31(__init__)
       80    0.001    0.000    0.001    0.000 {built-in method builtins.dir}
      809    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/source_info_util.py:125(__add__)
     1520    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:422(is_for_this_target)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/construction.py:423(dict_to_mgr)
     3377    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:392(__setattr__)
     4102    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/misc/llvm_pass_timings.py:292(record)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/typed/listobject.py:284(_add_meminfo)
     2216    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/abstract.py:20(_autoincr)
      217    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1330(create)
      514    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:1412(pjit_check_aval_sharding)
    52/47    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:518(__init__)
     4634    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/compiler_machinery.py:279(debug_print)
     6225    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/value.py:125(is_global)
      295    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:722(<listcomp>)
      204    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/metadata/_functools.py:89(pass_none)
      358    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:4307(<genexpr>)
      105    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cloudpickle/cloudpickle.py:242(_should_pickle_by_reference)
     2552    0.001    0.000    0.001    0.000 {built-in method builtins.print}
       22    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/interpreter.py:2686(op_FOR_ITER)
      586    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:87(lock)
       47    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:491(unpack_value)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/cffi/api.py:1(<module>)
      604    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:11926(<listcomp>)
       14    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/array_methods.py:442(_compute_newshape)
      802    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:207(__init__)
      140    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:2363(_unmap_shaped_array)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/old_numbers.py:159(int_divmod_impl)
      501    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:765(try_static_impl)
      646    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:11872(<genexpr>)
     3016    0.001    0.000    0.001    0.000 {method 'clear' of 'frame' objects}
       60    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/array.py:1125(_sharding_indices_and_eq)
     5605    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:1072(<genexpr>)
      604    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/layout.py:100(__init__)
     1812    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:12407(<genexpr>)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/npyimpl.py:807(register_ufuncs)
  205/198    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:674(_to_string)
     2637    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:578(nnz)
        7    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/old_boxing.py:74(unbox_float)
     2457    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/managers.py:1837(__init__)
      378    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_function_base_impl.py:2603(<listcomp>)
      226    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:5180(_get_engine_target)
      411    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1801(<listcomp>)
      880    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/internals/blocks.py:294(make_block_same_class)
      389    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/containers.py:233(__init__)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/np/arrayobj.py:1237(maybe_copy_source)
      868    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/op_shardings.py:48(is_op_sharding_replicated)
      104    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
      867    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:706(<listcomp>)
     4003    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:1569(require)
      734    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/linear_util.py:247(<lambda>)
        5    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/typed/typedobjectutils.py:107(_container_get_data)
     1334    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1483(to_concrete_value)
       95    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:93(match)
      235    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/values.py:601(_get_reference)
       24    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/imputils.py:271(set_valid)
        5    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/imputils.py:286(is_valid)
       28    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jaxlib/mlir/dialects/_stablehlo_ops_gen.py:2517(dynamic_slice)
      782    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/module.py:215(__init__)
     2695    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:440(__init__)
       14    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:5088(_reshape_batch_rule)
     1896    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:91(<dictcomp>)
      162    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:975(get_helper_class)
     2384    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/inspect.py:1058(tokeneater)
      590    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/binding/context.py:19(__init__)
     3114    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/utils.py:763(__init__)
     1475    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1949(<genexpr>)
      108    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/builder.py:990(phi)
      724    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/sharding_impls.py:490(__hash__)
       42    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:5182(_transpose_lower)
      885    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/zipfile.py:1417(namelist)
       56    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/old_builtins.py:105(generic)
     1149    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/partial_eval.py:1404(write)
      295    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir_utils.py:2260(<listcomp>)
     3514    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/source_info_util.py:152(__init__)
      604    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:11927(<listcomp>)
      286    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/rewrites/static_getitem.py:103(match)
      127    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:950(op_RETURN_VALUE)
     9861    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/inspect.py:2699(kind)
      186    0.001    0.000    0.001    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/old_numbers.py:129(_int_divmod_impl)
      189    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/pxla.py:2854(load)
       82    0.001    0.000    0.001    0.000 {built-in method zlib.compressobj}
      518    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/linear_util.py:210(transformation2)
       93    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/interpreter.py:1494(_legalize_exception_vars)
       68    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:336(nrt)
     9067    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:132(has_nrt_meminfo)
     4617    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/controlflow.py:604(<listcomp>)
      189    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/pxla.py:2140(_discharge_refs_jaxpr)
       98    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jaxlib/mlir/dialects/_stablehlo_ops_gen.py:1349(constant)
      189    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/pjit.py:289(<listcomp>)
   103/18    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/functools.py:687(_c3_mro)
      462    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/pxla.py:1842(__init__)
     1300    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:1270(__init__)
     4466    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/abstract.py:93(__init__)
       69    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:3463(<genexpr>)
      227    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/transforms.py:301(has_multiple_backedges)
      590    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_coo/core.py:412(<listcomp>)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/old_numbers.py:1(<module>)
     6933    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:233(get_value_type)
      306    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:1998(fork)
     6923    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:204(<lambda>)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/npdatetime.py:1(<module>)
        3    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:4080(parfor_insert_dels)
     3940    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/lowering.py:316(notify_loc)
      189    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/dispatch.py:289(jaxpr_replicas)
      217    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1498(<listcomp>)
        6    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:217(from_argument)
     1528    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:151(_is_ir_values)
     6534    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:45(return_type)
      885    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_npyio_impl.py:72(__init__)
       40    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/interpreter.py:3394(op_CALL_METHOD)
      599    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:902(_resolve_name)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/typed/listobject.py:367(codegen)
      291    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typed_passes.py:938(<listcomp>)
      811    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/copyreg.py:100(__newobj__)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/iterators.py:20(make_enumerate_object)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/typed/listobject.py:326(_list_new_codegen)
        3    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/typed/listobject.py:426(codegen)
      892    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/sharding_impls.py:507(device_set)
     4792    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/lax_numpy.py:5608(<genexpr>)
     3833    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/inline_closurecall.py:1621(<listcomp>)
        1    0.000    0.000    0.001    0.001 /opt/conda/envs/ml/lib/python3.10/site-packages/jaxlib/mlir/dialects/builtin.py:1(<module>)
        9    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/numpy/util.py:59(<listcomp>)
      392    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:116(i32_attr)
     3162    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/contextlib.py:420(__init__)
        7    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/tqdm/std.py:1325(refresh)
     6152    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
     1730    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:626(gep)
      309    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/op_shardings.py:56(are_op_shardings_equal)
       45    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:518(get_constant_undef)
      129    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:469(get_data_type)
     4721    0.001    0.000    0.001    0.000 {method 'lstrip' of 'str' objects}
      486    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/importlib/metadata/__init__.py:108(read)
      217    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1470(<listcomp>)
     1077    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/npydecl.py:185(ufunc)
     1359    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/cffi_utils.py:29(is_ffi_instance)
  205/198    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:613(structure_repr)
      101    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/byteflow.py:501(op_LOAD_ATTR)
      134    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/inspect.py:3206(__str__)
       18    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:1460(broadcast_to_rank)
       95    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:75(finditer)
     2133    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/llvmlite/ir/types.py:181(gep)
     1252    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/templates.py:288(get_impl_key)
       15    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/parfors/parfor.py:3987(visit_vars_parfor)
     2334    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/bytecode.py:81(__init__)
     2601    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/sparse/numba_backend/_umath.py:754(_rev_idx)
      405    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/base.py:100(<lambda>)
     5680    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/types/containers.py:243(key)
       32    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/cgutils.py:955(pointer_add)
      632    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:2096(<listcomp>)
     1406    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:446(get_canonical_source_file)
     6937    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/datamodel/old_models.py:89(traverse)
     1125    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1877(write)
     3218    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/ir.py:267(define)
       24    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/imputils.py:280(yield_)
       12    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/cpython/old_builtins.py:887(resolve_getattr)
       14    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/lax/lax.py:1610(select_n)
     2601    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:24(_maybe_view_as_subclass)
     1814    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/itanium_mangler.py:104(_fix_lead_digit)
      378    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/core.py:1057(set_axis_env)
     1233    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typing/context.py:524(insert_function)
      297    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/util.py:387(fun_qual_name)
      189    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/jax/_src/interpreters/mlir.py:1661(<listcomp>)
     9410    0.001    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/pandas/core/indexes/base.py:6718(_maybe_cast_indexer)
1222/1218    0.000    0.000    0.001    0.000 /opt/conda/envs/ml/lib/python3.10/site-packages/numba/core/typeinfer.py:1101(propagate_refined_type)
